"mu","iter","estimate","p_value","rej"
1,1159,2.28593133159925,0.0249501141741722,1
1,1160,0.700154705226506,0.495882898354961,0
1,1161,2.1732637186722,0.0244525398777337,1
1,1162,1.61050669305647,0.117444569480033,0
1,1163,-1.7027837411312,0.00863935103596122,1
1,1164,0.286565887768305,0.770049853272045,0
1,1165,1.93973690699497,0.0124267490053162,1
1,1166,0.757197598875695,0.397838400906525,0
1,1167,2.40289966338006,0.013216019003925,1
1,1168,-0.312438505242835,0.703808293900453,0
1,1169,2.26068479854074,0.0443003539537902,1
1,1170,1.65430755953111,0.0583000831152241,0
1,1171,1.59810690725638,0.0692051541986154,0
1,1172,0.870882075007089,0.434319258314781,0
1,1173,1.20292114202779,0.159130999125935,0
1,1174,0.636744141539823,0.547214815044467,0
1,1175,1.67547334953455,0.151544186843559,0
1,1176,0.603580103198234,0.50525532834872,0
1,1177,1.25063079633172,0.114482862936652,0
1,1178,1.5085486528115,0.124791534687732,0
1,1179,1.35003450573621,0.14394612546883,0
1,1180,0.605909058850447,0.625331586524647,0
1,1181,2.77109346047407,0.016166725857324,1
1,1182,-0.359201153918967,0.699386034726927,0
1,1183,0.0787151740528142,0.931283356008184,0
1,1184,-0.207936836659359,0.833004050615681,0
1,1185,0.0018856036139298,0.998683898848165,0
1,1186,1.90926507819353,0.0647770657895227,0
1,1187,-0.451289299134559,0.707371657881959,0
1,1188,1.11567384437083,0.271979410370051,0
1,1189,0.519433599635278,0.515909261187531,0
1,1190,1.93089486754689,0.0185548892636158,1
1,1191,0.0275641651469859,0.976637295395368,0
1,1192,1.47155742291899,0.172395674659015,0
1,1193,0.547928510374607,0.523570744964016,0
1,1194,-1.0270455724782,0.361730475030419,0
1,1195,0.601573202827074,0.566691382616171,0
1,1196,1.6939171904597,0.0598982909096185,0
1,1197,3.92813201762178,0.0000778254089351333,1
1,1198,0.157679596325439,0.847756839185327,0
1,1199,1.77122947541509,0.0617292310795152,0
1,1200,0.82025936240879,0.300004657951243,0
1,1201,-0.269558712917597,0.810235107729692,0
1,1202,1.30146618036566,0.26512602622545,0
1,1203,1.77070782762325,0.0426948966932917,1
1,1204,2.29481566714044,0.0139180786608693,1
1,1205,0.712234970743262,0.482530659004831,0
1,1206,0.491506530298235,0.575287573827365,0
1,1207,0.544510612776013,0.559624730267773,0
1,1208,0.0362100131390426,0.974557127350111,0
1,1209,1.18675530116684,0.170315618280405,0
1,1210,0.826557280433823,0.309631470029412,0
1,1211,0.152836563294057,0.87527168670703,0
1,1212,0.68517329344166,0.434254670637926,0
1,1213,0.743815649248247,0.361386642208642,0
1,1214,2.22893027120701,0.00119276372321434,1
1,1215,2.00201646969017,0.0141603060517599,1
1,1216,1.1584158618797,0.266303125883497,0
1,1217,0.0247529639055867,0.978548979985647,0
1,1218,2.07334913686941,0.066721636065896,0
1,1219,0.573048466143499,0.439752354189684,0
1,1220,2.02913476559263,0.0302494707847158,1
1,1221,1.80293205041285,0.0874140691501146,0
1,1222,2.49339658724029,0.0193801452322586,1
1,1223,1.52582644257364,0.0623804563273241,0
1,1224,-0.0936799882694016,0.904771610471544,0
1,1225,1.95383957756379,0.0534853862486426,0
1,1226,1.11904560573448,0.0820069494567414,0
1,1227,2.06585625517843,0.0312725954667245,1
1,1228,2.11011557129999,0.0536231682461637,0
1,1229,0.358481159766741,0.665587989835896,0
1,1230,0.504392118608258,0.638159435538535,0
1,1231,0.403624021869072,0.733322728641241,0
1,1232,0.321432845350491,0.741912525552454,0
1,1233,1.88649797321913,0.0497522298019339,1
1,1234,0.357240553978153,0.673018056786228,0
1,1235,1.30052621605814,0.10470479648732,0
1,1236,-0.507306027578597,0.576211894022391,0
1,1237,1.37081131939292,0.104629297209187,0
1,1238,1.49140616169951,0.123597833880173,0
1,1239,2.23683615858523,0.063113619247508,0
1,1240,2.87007307822468,0.00134474916886802,1
1,1241,0.449765090810228,0.649127728907291,0
1,1242,0.957938320809882,0.24521447362588,0
1,1243,0.833949904761787,0.415478196025377,0
1,1244,1.88932471808608,0.048794505286793,1
1,1245,1.2542157248261,0.101441804896824,0
1,1246,0.294080902054468,0.762915804045829,0
1,1247,1.58299645953263,0.136334569654422,0
1,1248,1.62277976374921,0.0424583694211801,1
1,1249,1.96396867599815,0.0320300815106057,1
1,1250,2.41681991446813,0.0210218563010428,1
1,1251,1.06223576150363,0.207560869516493,0
1,1252,2.92845632421045,0.00737198041260295,1
1,1253,0.258400554928317,0.789158344672917,0
1,1254,0.355725779291599,0.627797328072084,0
1,1255,0.751939850512845,0.352244665224642,0
1,1256,0.590419733830994,0.536986445429293,0
1,1257,1.35600751811384,0.163083118204782,0
1,1258,1.51410325143923,0.153857291502804,0
1,1259,0.624364901810358,0.489684757291345,0
1,1260,0.421292444163211,0.643160134805612,0
1,1261,0.372630782941998,0.686382162938845,0
1,1262,1.7485429587731,0.0510790256969786,0
1,1263,1.37984318798646,0.198895963087378,0
1,1264,-0.59191994500552,0.536732290901131,0
1,1265,-0.329031969981803,0.780077425248451,0
1,1266,0.029302187264238,0.971372336439356,0
1,1267,0.151248276997953,0.861996307239793,0
1,1268,1.78520893221506,0.0920756734009172,0
1,1269,-0.672806674682469,0.476359098548202,0
1,1270,1.01406651920319,0.265321666104441,0
1,1271,0.409991267479478,0.66960280212588,0
1,1272,-0.327347661491474,0.749349196438763,0
1,1273,0.30696526898195,0.748562791755752,0
1,1274,0.295311964734363,0.768028799901276,0
1,1275,1.45750470545848,0.102483700933088,0
1,1276,0.0442777603620874,0.958865412545938,0
1,1277,-0.463293443667002,0.599856326417201,0
1,1278,0.993703756764004,0.205007670224022,0
1,1279,0.189939273488678,0.840831511573499,0
1,1280,2.47887431208512,0.0183466415117907,1
1,1281,2.31429206598633,0.012066775709036,1
1,1282,2.03485453900682,0.0691401127990823,0
1,1283,1.04855672720175,0.24997775590169,0
1,1284,1.09175942040558,0.246249881288875,0
1,1285,1.99732578479882,0.0334707093603164,1
1,1286,0.813010115134442,0.399381628015842,0
1,1287,2.11243061232486,0.0178386485715173,1
1,1288,1.18493466276071,0.230044649195964,0
1,1289,0.636242148591616,0.512276206097077,0
1,1290,0.965075332110152,0.37307553504853,0
1,1291,1.43012466455394,0.166402644216519,0
1,1292,-0.606898826587784,0.523405692231751,0
1,1293,1.83557818652953,0.0811367406771265,0
1,1294,-0.294245294476466,0.783196554259926,0
1,1295,0.286643348707987,0.731478577256806,0
1,1296,0.496003484478692,0.625708613890138,0
1,1297,1.82904616435426,0.0436438166129475,1
1,1298,1.7351177531016,0.0549191675919585,0
1,1299,0.583268918067853,0.506055478027358,0
1,1300,0.0980815803564309,0.899343335464028,0
1,1301,1.81546124105529,0.118490990018572,0
1,1302,1.6087413729428,0.0473469963714371,1
1,1303,-0.230008900047155,0.786951113996678,0
1,1304,1.75546590942851,0.0226423512742279,1
1,1305,1.45528797295792,0.0616409074885171,0
1,1306,1.04021157673662,0.237676438169356,0
1,1307,1.01086079947645,0.307415981649742,0
1,1308,1.40620337097682,0.173678775318904,0
1,1309,1.65229975869023,0.062178884203103,0
1,1310,0.297496174669087,0.731792461539106,0
1,1311,1.5570367864757,0.0667848337543464,0
1,1312,1.34214013114056,0.131535463728622,0
1,1313,0.600186476189074,0.531341737151001,0
1,1314,1.38265107751566,0.115721227956323,0
1,1315,1.89401747641886,0.0235073623183974,1
1,1316,1.82987624202103,0.032421785247898,1
1,1317,0.890028486377968,0.356430771076925,0
1,1318,0.645674463999414,0.558187140547279,0
1,1319,1.68672152017798,0.0661286435164409,0
1,1320,-1.6059896202833,0.0903707390069892,0
1,1321,0.5310218188912,0.550546616036542,0
1,1322,-0.0462144600682945,0.956759467732926,0
1,1323,0.449302514428048,0.521125764267192,0
1,1324,0.273098423507837,0.790399785205143,0
1,1325,0.676751405576477,0.461637807096471,0
1,1326,0.812817351331704,0.384429670941996,0
1,1327,-0.748899398078516,0.444045163021282,0
1,1328,0.00509961386950904,0.995992414561148,0
1,1329,1.38561656988867,0.118912988868048,0
1,1330,1.11709945873808,0.241378048530097,0
1,1331,0.0732903159390374,0.929110878687712,0
1,1332,0.356165864858715,0.70118220140537,0
1,1333,0.325490605726733,0.748968800447406,0
1,1334,1.44493224518218,0.0692011216115824,0
1,1335,0.811229170578089,0.44356268599653,0
1,1336,1.61763662934547,0.0343549149155536,1
1,1337,1.61539249180776,0.0642530174935245,0
1,1338,-0.036951267653294,0.966907696283924,0
1,1339,1.9987450885859,0.0310299624407641,1
1,1340,1.54979262368636,0.0716737016666754,0
1,1341,-0.0721232704167998,0.915605870738904,0
1,1342,0.319361287917924,0.697767457228708,0
1,1343,1.11590832760684,0.184000807277027,0
1,1344,-0.103493070857353,0.884902348703193,0
1,1345,0.997004746856756,0.215216573389581,0
1,1346,0.839649609858654,0.327303838145174,0
1,1347,1.38633830166316,0.0523415573739377,0
1,1348,1.87406220892822,0.0448171364481843,1
1,1349,-0.10660887450534,0.903070247126837,0
1,1350,-0.0805795943312177,0.916563991484383,0
1,1351,0.0109663587642669,0.990935725927463,0
1,1352,-0.132147731743651,0.894691920507522,0
1,1353,1.01437243145385,0.210480158788598,0
1,1354,1.74054064730837,0.0248774834972275,1
1,1355,2.25136680592282,0.0431246165978296,1
1,1356,1.60672938799384,0.095102845065807,0
1,1357,0.384579086395283,0.662959341305575,0
1,1358,0.706515757563192,0.564870866900003,0
1,1359,1.72838536434159,0.0205095011082643,1
1,1360,2.28851421887473,0.0322364710189749,1
1,1361,0.683784530385845,0.414562241396288,0
1,1362,1.14842008315907,0.089718913234784,0
1,1363,1.41107916742758,0.177505742460457,0
1,1364,1.22124744452766,0.139998016133207,0
1,1365,0.709531357447024,0.456346491950603,0
1,1366,1.86512620545018,0.0578244351965685,0
1,1367,1.97821950653869,0.0672672536971548,0
1,1368,0.254340160840831,0.724132185863608,0
1,1369,0.387174364388413,0.678387326983495,0
1,1370,1.6679188757668,0.121971593073308,0
1,1371,0.629620042932316,0.469353086872294,0
1,1372,1.69015810890318,0.0210269872913402,1
1,1373,1.33800245022072,0.167460426060339,0
1,1374,-0.11596044854141,0.89074404515741,0
1,1375,0.781656032223273,0.483877671981561,0
1,1376,1.74731670055427,0.0757482438549694,0
1,1377,1.17576480251776,0.342323751915336,0
1,1378,1.06164546432845,0.262813483758928,0
1,1379,0.90509154733871,0.439225292007083,0
1,1380,0.296665496769725,0.679271191096167,0
1,1381,3.05392202452327,0.00367910718920291,1
1,1382,0.957026712164214,0.17561576125996,0
1,1383,1.76679825443601,0.0465839279413525,1
1,1384,2.26328512254838,0.0375315142966307,1
1,1385,0.988074789595963,0.335908487782792,0
1,1386,0.500554374592983,0.493635968775081,0
1,1387,0.87126858518429,0.315605667671231,0
1,1388,0.429273782805012,0.654241074530168,0
1,1389,1.27141617495367,0.234762833419157,0
1,1390,2.12240392235227,0.0468150886952239,1
1,1391,1.02873555669633,0.233166946935266,0
1,1392,2.51560447323105,0.00978336286863032,1
1,1393,1.15713053523358,0.206554854716862,0
1,1394,1.72925719498146,0.0387596001894619,1
1,1395,-1.24802243267203,0.212107119151105,0
1,1396,0.555372785535077,0.525343571912998,0
1,1397,1.67249420855936,0.115740031213025,0
1,1398,0.966602992269452,0.316040490036853,0
1,1399,0.314259977978499,0.751770453784229,0
1,1400,1.23629102002503,0.216244755718836,0
1,1401,2.38648925546021,0.00452584339348774,1
1,1402,1.6809702035103,0.083371828768379,0
1,1403,-0.313827044689169,0.743682101424916,0
1,1404,0.0460020045523,0.947105396862359,0
1,1405,1.75575509503006,0.0490619115708691,1
1,1406,0.647110222708149,0.51620079068883,0
1,1407,1.28398293851569,0.140367652643722,0
1,1408,0.180929368217655,0.843710226340921,0
1,1409,2.31355127730631,0.037928012412634,1
1,1410,-0.369864696967332,0.670936345279953,0
1,1411,0.952037175994691,0.241995146946944,0
1,1412,0.0253392982632099,0.977564543544977,0
1,1413,-0.787992684746644,0.471952665323047,0
1,1414,1.58328045244185,0.0388234132539727,1
1,1415,0.702494955096287,0.292658139632562,0
1,1416,0.0581574558132369,0.945140850074734,0
1,1417,1.17932282725616,0.252760230175429,0
1,1418,0.570391942619782,0.520958426240501,0
1,1419,2.90629921632466,0.000764297995439981,1
1,1420,1.7823855952944,0.0269566892942136,1
1,1421,0.678160216608283,0.393733865102121,0
1,1422,0.378088768618911,0.533380693018162,0
1,1423,1.7786330523976,0.0594270826178271,0
1,1424,1.34224069888506,0.128470367243652,0
1,1425,0.378913253010847,0.722887843788175,0
1,1426,1.52605096491143,0.0856082568426364,0
1,1427,0.706038546765063,0.518098322149412,0
1,1428,0.824118693339529,0.345359409469503,0
1,1429,1.57842758670631,0.0688388513914595,0
1,1430,1.32884139151101,0.0955147607923454,0
1,1431,0.742544190136206,0.41293210178807,0
1,1432,2.4252225510976,0.00793268293162125,1
1,1433,0.151255729964083,0.88644257888397,0
1,1434,2.07330496732878,0.0550408707050551,0
1,1435,0.441093768595058,0.586850314431518,0
1,1436,1.7300712327068,0.0699435183412185,0
1,1437,2.50407062286247,0.0162039486038405,1
1,1438,1.07497537262858,0.223475557174771,0
1,1439,1.37651937706172,0.129445455686198,0
1,1440,1.44829462665356,0.187163896426544,0
1,1441,-0.18737541875442,0.807543853722177,0
1,1442,1.23568040847214,0.196683657839621,0
1,1443,0.271315629526568,0.812333640265095,0
1,1444,0.812040753445633,0.421977658976149,0
1,1445,0.519390722380234,0.575777978767049,0
1,1446,0.551548327690476,0.59358272970171,0
1,1447,1.96066851239999,0.0214639995976671,1
1,1448,1.5050713902643,0.0968421977782153,0
1,1449,-0.139067123347992,0.842272490389512,0
1,1450,2.08615160068014,0.0325344549612252,1
1,1451,1.75806553392048,0.1128883275935,0
1,1452,1.05426433492278,0.354788205774757,0
1,1453,2.73505778722023,0.0100074375428989,1
1,1454,-1.46191001707066,0.111187626036408,0
1,1455,0.943949139321284,0.252436476376212,0
1,1456,2.21074732822485,0.0132031058274202,1
1,1457,0.0521338913001039,0.959249870355113,0
1,1458,-0.395788714131275,0.65571821642841,0
1,1459,2.26331135226907,0.0501771738187212,0
1,1460,-0.0956870000984344,0.915999371516259,0
1,1461,0.338554826480342,0.708103656982073,0
1,1462,0.289490964596708,0.784749926693757,0
1,1463,1.53212339339509,0.0918035147810588,0
1,1464,0.316805247594917,0.744101591409259,0
1,1465,0.55926348811463,0.393884871988611,0
1,1466,-0.19435135181409,0.853189223202465,0
1,1467,0.473655970806747,0.649340269415079,0
1,1468,3.97601467719625,0.0000160466356673157,1
1,1469,0.197673427796501,0.845265719424562,0
1,1470,0.905354705534265,0.313085458714221,0
1,1471,-0.362641024071429,0.614595307014195,0
1,1472,1.38825680630868,0.139389564246951,0
1,1473,1.79103564601798,0.1219717745597,0
1,1474,-0.0512062510119839,0.959048306490435,0
1,1475,2.73316853029794,0.00308476985928073,1
1,1476,1.84843874232582,0.0296735238384419,1
1,1477,1.99758000234753,0.0175816606855683,1
1,1478,1.00072663757246,0.364141968737598,0
1,1479,-0.210017776451043,0.82804524401474,0
1,1480,0.797367339626054,0.470719477709457,0
1,1481,-0.241782692996617,0.748406731841589,0
1,1482,2.25445633216059,0.0197284930474007,1
1,1483,1.88672265107638,0.104339882450819,0
1,1484,3.2989699864754,0.000127607062098212,1
1,1485,2.2265410939795,0.0209561468766629,1
1,1486,1.0109511328302,0.334368031682218,0
1,1487,0.171488183943835,0.884304837733174,0
1,1488,1.53845242785538,0.0794388937339355,0
1,1489,1.21750811682814,0.159949377604818,0
1,1490,0.55278291468985,0.564698051580553,0
1,1491,1.96699464124643,0.0527321001199127,0
1,1492,1.54857500518103,0.0749281246997377,0
1,1493,-0.336175550493559,0.669252025243784,0
1,1494,0.509146354104836,0.625462033559864,0
1,1495,1.79567530773375,0.173254814216943,0
1,1496,1.97411048951409,0.0405232292125207,1
1,1497,2.06299861410077,0.0332172672543011,1
1,1498,0.703023787712591,0.500970536286989,0
1,1499,0.738775456978961,0.399270945309979,0
1,1500,2.28286320761926,0.0203053864491648,1
1,1501,1.51907201253527,0.141277593268466,0
1,1502,-0.00406937381216419,0.995464627682116,0
1,1503,0.531567415827349,0.538806464379902,0
1,1504,1.13177004656773,0.192144594737788,0
1,1505,0.0195373639017355,0.985055707049092,0
1,1506,0.959423029470891,0.189158924946162,0
1,1507,-0.242327333072055,0.763111687138843,0
1,1508,1.33155734920929,0.224251587271572,0
1,1509,0.759912792172442,0.417610895115734,0
1,1510,1.7523576651801,0.0809253523172022,0
1,1511,1.51668841197008,0.0743521313495833,0
1,1512,0.129402128715119,0.888546493066178,0
1,1513,-1.49478543431204,0.216412360160376,0
1,1514,2.24367150523245,0.0388962090360641,1
1,1515,1.77951118598236,0.0441643064628577,1
1,1516,-0.0632031344236399,0.948455220305979,0
1,1517,1.34012210622467,0.149532630391153,0
1,1518,1.58028054407731,0.10263920674798,0
1,1519,2.41188993879445,0.00551275220651667,1
1,1520,0.415948864273532,0.615656918111826,0
1,1521,1.49050214717331,0.116389573600259,0
1,1522,-0.50042345349981,0.545186003964576,0
1,1523,0.475230129928689,0.609672147735709,0
1,1524,1.51272027578039,0.0539673388397914,0
1,1525,1.45999624628186,0.16500909265138,0
1,1526,2.46543906539188,0.0245706166659754,1
1,1527,1.08918298409367,0.260538629938353,0
1,1528,0.615247345967297,0.445576969780618,0
1,1529,0.200149808074243,0.846424848439624,0
1,1530,1.96655062655328,0.059061223831754,0
1,1531,0.213651673642276,0.816822830156341,0
1,1532,-0.010020827595826,0.991519839997789,0
1,1533,2.33904634025211,0.0427187306588349,1
1,1534,-0.173877166374416,0.824053715635302,0
1,1535,3.63189441280528,0.000678596635808537,1
1,1536,3.02164464238932,0.00689470450699103,1
1,1537,0.67630155654238,0.509117064227971,0
1,1538,1.02053737178223,0.194294046563308,0
1,1539,0.816630940958265,0.394543440904472,0
1,1540,0.902682534284254,0.397538990933804,0
1,1541,0.872765797489407,0.25401975801797,0
1,1542,0.765370318443186,0.396385188634022,0
1,1543,-0.236068029491379,0.764280579437926,0
1,1544,2.4763829312113,0.010396152054804,1
1,1545,0.546269093706726,0.618095332622375,0
1,1546,2.83192281442279,0.0136617401478611,1
1,1547,1.90266336611159,0.0072487631438733,1
1,1548,0.570166614393079,0.600075452673365,0
1,1549,1.42761874348367,0.0852029463797383,0
1,1550,-0.103068697711665,0.900221389880265,0
1,1551,2.00885153766845,0.0626980136587629,0
1,1552,-0.367159627369472,0.594480241268476,0
1,1553,0.218377879475595,0.840018471719502,0
1,1554,1.54301239888105,0.0958012258625628,0
1,1555,2.25940272476924,0.0245123312682378,1
1,1556,1.07350143309657,0.308008276150451,0
1,1557,2.05302410937897,0.0512419166606243,0
1,1558,1.54949793086252,0.100860399914305,0
1,1559,1.10165237602935,0.210589366980218,0
1,1560,2.23694211352988,0.0078482443523445,1
1,1561,1.17064264372786,0.382841065997767,0
1,1562,0.4394472140528,0.563107455608067,0
1,1563,0.845627299388603,0.403381884657674,0
1,1564,0.676380817755134,0.515252817370512,0
1,1565,0.815361125523671,0.273229525797419,0
1,1566,-0.0129640792924203,0.98753900655789,0
1,1567,0.442921478715341,0.649985776509977,0
1,1568,0.0748149497731426,0.922367813664434,0
1,1569,-0.965791863144589,0.226087593090472,0
1,1570,1.46921070529935,0.172373255585325,0
1,1571,-0.249235561972907,0.811685977116453,0
1,1572,1.95449140733658,0.0207508938520479,1
1,1573,-0.148322089217229,0.866509914943074,0
1,1574,0.976891163182036,0.33581423329372,0
1,1575,0.512337359076701,0.561525799926587,0
1,1576,-0.180994248565768,0.860694592764566,0
1,1577,0.520269612913067,0.485959012382882,0
1,1578,-0.344780721165845,0.634318787397551,0
1,1579,-1.10969014544527,0.16350525743126,0
1,1580,2.74486890004482,0.00179361574535502,1
1,1581,1.03339975232981,0.0841439213321099,0
1,1582,2.47760405012087,0.00557630383271498,1
1,1583,1.09704593892531,0.286039245479365,0
1,1584,1.52303025028411,0.150342018356925,0
1,1585,2.34834349963362,0.0376291006762727,1
1,1586,0.933789862332591,0.363982511791001,0
1,1587,1.8500987010957,0.0311071593721897,1
1,1588,0.825429304246019,0.27587796719339,0
1,1589,1.23216690441538,0.179989715653795,0
1,1590,2.66922270010257,0.0164755955584737,1
1,1591,1.79189157378341,0.100775102003204,0
1,1592,1.34396373154337,0.226687343544957,0
1,1593,0.384646002505745,0.67046338839708,0
1,1594,-1.29023225554645,0.146921001516944,0
1,1595,0.835729517855143,0.358252773565455,0
1,1596,0.437417732233153,0.535984042459165,0
1,1597,0.501872727266504,0.604377487773031,0
1,1598,2.31721902057245,0.024366798767231,1
1,1599,-0.0374495587898087,0.967182927908981,0
1,1600,0.22197006368844,0.810861887004651,0
1,1601,2.40347554987655,0.00530710969610043,1
1,1602,1.46346464130591,0.115699410514698,0
1,1603,2.58688781232246,0.000266922706593205,1
1,1604,0.30374234212408,0.679864718047336,0
1,1605,0.153474072412652,0.881864205118593,0
1,1606,-0.370744033813758,0.67964811945898,0
1,1607,0.92699983864724,0.253615961665225,0
1,1608,1.25878420780374,0.235647683894965,0
1,1609,1.07119548291197,0.194461248599664,0
1,1610,0.387636364563688,0.673896040092917,0
1,1611,-0.392964305705214,0.66100614112826,0
1,1612,1.24548843412056,0.170045477287559,0
1,1613,1.2884187379784,0.24518044986418,0
1,1614,1.42807948868424,0.140068490674745,0
1,1615,0.682932481669032,0.315231090572218,0
1,1616,1.92265462754464,0.071952702548375,0
1,1617,2.87631500484221,0.00235548518774708,1
1,1618,0.656335279025018,0.469809270340433,0
1,1619,0.780875923749519,0.420471997152887,0
1,1620,0.269856005958987,0.759338455055561,0
1,1621,-0.0989366615371809,0.888074602850451,0
1,1622,2.68342479129374,0.013476699371843,1
1,1623,-0.0479038617536673,0.961415486740178,0
1,1624,0.228414079884945,0.82416991468781,0
1,1625,-0.463662285132899,0.677855683559538,0
1,1626,1.24973234038297,0.0836964942361051,0
1,1627,-0.197679910574859,0.821723342087096,0
1,1628,0.938205551975183,0.306928144055288,0
1,1629,1.26054215638154,0.195603030791432,0
1,1630,-0.175952578563051,0.850828144972424,0
1,1631,1.37051285081824,0.173464101060774,0
1,1632,1.87145023434221,0.046785608273267,1
1,1633,1.25305833202932,0.151054089085577,0
1,1634,1.92141269739701,0.0389886996910384,1
1,1635,0.338265751590195,0.709139519070749,0
1,1636,1.39521011051143,0.0524227113461517,0
1,1637,1.80963131888146,0.0599313607517187,0
1,1638,1.17335560540872,0.282674657750094,0
1,1639,-1.02981940864913,0.304434111400638,0
1,1640,1.43381280237346,0.140943916986897,0
1,1641,0.274837810071453,0.74727426462523,0
1,1642,2.56636128241839,0.00197698434519351,1
1,1643,0.932659098627291,0.312673087884434,0
1,1644,2.84542517065058,0.00111129896132599,1
1,1645,1.271908316652,0.105370533378631,0
1,1646,0.983268345577464,0.316494624503323,0
1,1647,1.82598928318965,0.0351108597075407,1
1,1648,0.0920434878253956,0.917262075146865,0
1,1649,1.61134561857238,0.101124802774816,0
1,1650,0.313812955609098,0.732198630981882,0
1,1651,1.51989998099974,0.103952905331794,0
1,1652,0.45599034512778,0.577760635394352,0
1,1653,0.339751498691939,0.765412333870652,0
1,1654,1.65027633821652,0.0773479618184008,0
1,1655,0.634549396775021,0.505629132890854,0
1,1656,1.15383540448127,0.263565819078393,0
1,1657,-1.12363147208594,0.111003795491782,0
1,1658,0.79435819561511,0.399188319344093,0
1,1659,-0.242541331050639,0.765532295523871,0
1,1660,1.71364580108718,0.0558774832192242,0
1,1661,0.706182075525039,0.37152492784828,0
1,1662,2.80335629705919,0.00515201279010705,1
1,1663,1.5374869331385,0.112156084637791,0
1,1664,1.64692106071905,0.118481773749808,0
1,1665,1.01221505795337,0.181009693551924,0
1,1666,1.60806109681781,0.0772408835096701,0
1,1667,1.6876012171431,0.0255953497696235,1
1,1668,1.39162688571121,0.0999974800103045,0
1,1669,2.14862097639728,0.0160660220848291,1
1,1670,0.464882756976498,0.640875980885247,0
1,1671,1.26057754619556,0.0645506771428734,0
1,1672,2.03302905145065,0.0248771628707351,1
1,1673,0.702097540910782,0.477068983018206,0
1,1674,0.524571915494059,0.552858365129859,0
1,1675,1.58429906099865,0.126963811480385,0
1,1676,0.259325884449832,0.81933304702487,0
1,1677,1.59320781886429,0.0652298851437191,0
1,1678,1.58332551064739,0.104634906730868,0
1,1679,1.53799775343272,0.0866941269738599,0
1,1680,1.59238882517404,0.0705988599167563,0
1,1681,0.628211276686323,0.55963851946045,0
1,1682,0.371924192571277,0.704814907468974,0
1,1683,0.673086888445234,0.302856946625056,0
1,1684,1.43835540333091,0.186022548382886,0
1,1685,1.39370980519371,0.135215756924228,0
1,1686,2.01306200259604,0.0302966791106142,1
1,1687,1.96965752772072,0.105449056610488,0
1,1688,1.32155520904933,0.1228671087734,0
1,1689,-0.870922444762472,0.193980378651981,0
1,1690,1.52891897223613,0.113579249854263,0
1,1691,0.318985156475569,0.673206873441435,0
1,1692,2.23242589066914,0.00627254946639678,1
1,1693,2.44681636267898,0.0123603372495036,1
1,1694,1.75461139776553,0.0971087264319832,0
1,1695,1.69869395638473,0.0516750505950874,0
1,1696,-0.0925777283928982,0.911493190714765,0
1,1697,-0.35387323754673,0.691965131073132,0
1,1698,-0.534571275965033,0.601603825309704,0
1,1699,1.3755939579112,0.197605620392845,0
1,1700,-0.35028185554029,0.687306234690315,0
1,1701,1.07214045632539,0.0938382529454971,0
1,1702,0.804505715133622,0.509411457001586,0
1,1703,1.26382131009039,0.206563773092705,0
1,1704,0.513937329453969,0.603066352039663,0
1,1705,0.39265591108381,0.664019799379613,0
1,1706,1.67096573411216,0.0935525330890607,0
1,1707,0.916506736658742,0.198698185094879,0
1,1708,1.82906341186471,0.0387306021223072,1
1,1709,2.55604973571619,0.00975925890872968,1
1,1710,0.147159845570331,0.891476515454895,0
1,1711,1.52684045874344,0.154975741345817,0
1,1712,0.187807065908156,0.8226758299554,0
1,1713,0.436062664253317,0.63186072975579,0
1,1714,-0.457128799739814,0.564973266431927,0
1,1715,-0.399335592686722,0.568306810229775,0
1,1716,1.37779070815114,0.130069490013829,0
1,1717,1.07429295182346,0.144891759709007,0
1,1718,0.385102045144074,0.5893083138491,0
1,1719,0.908972859362635,0.343833514886677,0
1,1720,1.14346367704474,0.163544722180531,0
1,1721,1.61011703026413,0.0877435019791884,0
1,1722,1.41549882087296,0.201064747665033,0
1,1723,1.52727581224695,0.0219459881049964,1
1,1724,-0.284092161516756,0.77292932388671,0
1,1725,0.905594361954878,0.31188185591544,0
1,1726,0.920462644190056,0.391424313436146,0
1,1727,1.51394509833133,0.19338793459662,0
1,1728,0.70008889942959,0.40874016084258,0
1,1729,1.07156031530011,0.328690316188889,0
1,1730,0.451516122228146,0.617089333007919,0
1,1731,-0.261136112982488,0.806393257388506,0
1,1732,1.2573484375161,0.105956525468811,0
1,1733,0.119266960453145,0.900574979407824,0
1,1734,-0.0473279380882281,0.955418364603115,0
1,1735,0.856867922226028,0.406053896563342,0
1,1736,1.84663586268384,0.020254256921928,1
1,1737,1.24912717805223,0.253284790435108,0
1,1738,0.656222702626982,0.511928028756807,0
1,1739,1.30355998681321,0.0998019557040836,0
1,1740,1.13575784372125,0.239981109458757,0
1,1741,0.861882376477596,0.44600142539638,0
1,1742,1.32643020720833,0.0937386566124495,0
1,1743,1.62686037122419,0.0834053908818456,0
1,1744,0.636663808930948,0.414705020920587,0
1,1745,3.13124673933191,0.00282576298656792,1
1,1746,1.67741663340635,0.117570048961023,0
1,1747,1.31147141699658,0.148592266205005,0
1,1748,1.94914381075173,0.0766108097649598,0
1,1749,0.541963254547714,0.503747356594263,0
1,1750,0.863724766565031,0.338137906295237,0
1,1751,0.549062854741166,0.471600143737689,0
1,1752,-2.24885351533201,0.00617136913913312,1
1,1753,0.561610527157763,0.472275692317211,0
